id	sections	draft
197:$55F1	story_and_event_dialogue	Gaibara: Wh-What did you say?!<page><box>Gaibara: Say that again, Saruyama!!<page><box>
197:$561C	story_and_event_dialogue	Koppa: Hold it right there!<page><box>
197:$562E	story_and_event_dialogue	Oryu: Long time no see, Gaibara.<page><box>
197:$5643	story_and_event_dialogue	Gaibara: Hrm?! You lot?!<page><box>Pekeji: I think Saruyama has a point.<page><box>
197:$5674	story_and_event_dialogue	Gaibara: Wh-What?!<page><box>Koppa: You say there's no good clay, but...<page><box>Koppa: isn't that obvious?<page><box>
197:$56AE	story_and_event_dialogue	Koppa: Look around. There's nothing but sand.<page><box>Gaibara: Hrrrm?!<page><box>Koppa: Searching for clay here doesn't make much sense.<page><box>Gaibara: Why, you! Do you know who I am?!<page><box>Gaibara: I am Gaibara!!<page><box>
197:$5734	story_and_event_dialogue	Gaibara: Saruyama! We're leaving! Onward to the next land!!<page><box>Saruyama: Y-Yes, Master!<page><box>
197:$576A	story_and_event_dialogue	Oryu: You can't leave town right now.<page><box>Oryu: We tried, and even we couldn't get out.<page><box>
197:$57A8	story_and_event_dialogue	Gaibara: I...<page><box>Gaibara: Do you know who I am?!<page><box>Gaibara: I am GAIBARA!!<page><box>
197:$57DA	story_and_event_dialogue	Gaibara: Come, Saruyama! We're leaving!!<page><box>Gaibara: Raaaaaaah!!!!<page><box>
197:$5802	story_and_event_dialogue	Gaibara and Saruyama: Aaaaaaaah!!<page><box>Koppa: Looks like two more troublemakers joined us, but oh well.<page><box>
197:$58B8	story_and_event_dialogue	Koppa: Gngh...<page><box>Koppa: Gngh?<page><box>Koppa: Mumble, mumble...<page><box>
197:$58DA	story_and_event_dialogue	
197:$58DB	story_and_event_dialogue	Pekeji: Hey, Bro! Morning!<page><box>Koppa: You're never up this early. Is it going to snow?<page><box>Pekeji: Oh, come on. What are you talking about?<page><box>Pekeji: Rise early and eat a good breakfast.<page><box>Pekeji: A healthy life is the best life.<page><box>Koppa: Liar. You're here to see Sachi, aren't you?<page><box>Koppa: I know what you're up to.<page><box>
197:$598F	story_and_event_dialogue	Sachi: Good morning, you two!<page><box>Koppa: Morning!<page><box>
197:$59AD	story_and_event_dialogue	Koppa: Huh? Where's your dad?<page><box>Sachi: He was called away to help with a town project.<page><box>Sachi: So it's just me today.<page><box>
197:$59F0	story_and_event_dialogue	Pekeji: Sachi! Is my refill ready yet?<page><box>
197:$5A0B	story_and_event_dialogue	Sachi: You really are unbelievable.<page><box>
197:$5A1F	story_and_event_dialogue	Sachi: Everyone else is rebuilding the town, while you sit here eating.<page><box>
197:$5A52	story_and_event_dialogue	Pekeji: I can't help it.<page><box>Pekeji: Your cooking is just too delicious!<page><box>Pekeji: Besides, food before flowers, right? Heh heh.<page><box>
197:$5AA5	story_and_event_dialogue	Sachi: Oh? I love flowers.<page><box>
197:$5AC0	story_and_event_dialogue	Sachi: Flowers are precious in this town, so they're hard to find...<page><box>Sachi: I wish I had even a few to decorate the restaurant...<page><box>Pekeji: Leave that to me! I'll bring you armfuls of flowers.<page><box>
197:$5B46	story_and_event_dialogue	Pekeji: But first, food!!<page><box>
197:$5B5B	story_and_event_dialogue	Pekeji: Munch! Munch! Munch! Munch!<page><box>Pekeji: Munch! Munch! Munch! Munch!<page><box>Pekeji: Munch! Munch! Munch! Munch!<page><box>
197:$5B88	story_and_event_dialogue	Pekeji: Another helping!<page><box>
197:$5B98	story_and_event_dialogue	Sachi: Whatever you do, food always comes first... Sigh.<page><box>
197:$5BBD	story_and_event_dialogue	Pekeji: It's your fault for making such delicious food.<page><box>
197:$5BE3	story_and_event_dialogue	Pekeji: Heh heh. That purple egg over there looks delicious too...<page><box>
197:$5C10	story_and_event_dialogue	Sachi: Egg?<page><box>Sachi: I didn't serve any eggs.<page><box>
197:$5C32	story_and_event_dialogue	Pekeji: Huh?<page><box>Pekeji: Then what's this?<page><box>
197:$5C47	story_and_event_dialogue	Pekeji: Whoa! The egg is...?!<page><box>
197:$5C5A	story_and_event_dialogue	Sachi: That's no egg! Look!<page><box>
197:$5C6F	story_and_event_dialogue	Koppa: <name:00>-<name>!<page><box>Koppa: This...<page><box>Koppa: Doesn't it look familiar?<page><box>
197:$5C92	story_and_event_dialogue	Pekeji: Huh? From where?<page><box>Pekeji: I've never seen anything this weird!<page><box>
197:$5CB1	story_and_event_dialogue	Koppa: I remember now!<page><box>Koppa: Jahannam's Gate!!<page><box>Koppa: The Evil God...<page><box>Koppa: It looks just like the thing at the Evil God's core!<page><box>
197:$5CFD	story_and_event_dialogue	Sachi: What? Really?!<page><box>
197:$5D0D	story_and_event_dialogue	Pekeji: Wh-Whaaat?!<page><box>
197:$5D1C	story_and_event_dialogue	Koppa: Hey, Pekeji!<page><box>Koppa: You didn't bring back something you shouldn't have again, did you?!<page><box>Pekeji: Of course not!<page><box>Pekeji: I've had more than enough of that!<page><box>
197:$5D73	story_and_event_dialogue	Pekeji: Whoaaaa!<page><box>
197:$5D86	story_and_event_dialogue	???: Nfuuuu!!<page><box>Koppa: ......<page><box>Koppa: Wh-What is this thing?!<page><box>Pekeji: Is it a dog? Or maybe a cat...?<page><box>Sachi: It's adorable!<page><box>
197:$5DE0	story_and_event_dialogue	Koppa: Don't get close! It could be dangerous!<page><box>
197:$5DF5	story_and_event_dialogue	Sachi: I'm sure it's fine.<page><box>Sachi: Just look how cute it is.<page><box>
197:$5E1D	story_and_event_dialogue	???: Nfuu!<page><box>Sachi: What's wrong? Are you hungry?<page><box>Sachi: Here, have some food.<page><box>
197:$5E4E	story_and_event_dialogue	???: Nfuu...<page><box>
197:$5E5A	story_and_event_dialogue	Sachi: You aren't eating. Aren't you hungry?<page><box>Koppa: Maybe a bowl and chopsticks are hard for it to use.<page><box>
197:$5E98	story_and_event_dialogue	Sachi: Oh, of course.<page><box>
197:$5EA5	story_and_event_dialogue	Sachi: Sorry. I'll get you a plate.<page><box>
197:$5EC3	story_and_event_dialogue	???: Nfuu.<page><box>???: It's okay, fu.<page><box>
197:$5ED3	story_and_event_dialogue	Rustle, rustle, rustle, rustle.<br>Rustle, rustle, rustle, rustle.<br>Rustle, rustle, rustle, rustle.<page><box>Koppa: I-It's...<page><box>Koppa: It's eating.<page><box>Koppa: And it's using the chopsticks properly...<page><box>Pekeji: Did it just speak our language too...?<page><box>
197:$5F58	story_and_event_dialogue	???: Nfuu!! Ahh, I'm stuffed!<page><box>???: I'm satisfied!!<page><box>
197:$5F7E	story_and_event_dialogue	???: Nfuu! Thank you!!<page><box>
197:$5F90	story_and_event_dialogue	Koppa: Where did you come from?<page><box>
197:$5FA5	story_and_event_dialogue	???: Nfuu. I don't really know, fu.<page><box>
197:$5FBA	story_and_event_dialogue	Sachi: What's your name?<page><box>
197:$5FC7	story_and_event_dialogue	???: My name?<page><box>???: Nfuu...?<page><box>???: I was only just born, so I don't really know.<page><box>
197:$5FF5	story_and_event_dialogue	???: I'm all alone. I have nowhere to go...<page><box>
197:$6012	story_and_event_dialogue	Koppa: What should we do?<page><box>
197:$601F	story_and_event_dialogue	Pekeji: Throw it out? It seems pretty cheeky.<page><box>
197:$6038	story_and_event_dialogue	Sachi: No!<page><box>Sachi: That would be cruel!<page><box>
197:$6058	story_and_event_dialogue	Sachi: If you have nowhere to go, you can stay here.<page><box>
197:$6078	story_and_event_dialogue	???: Nfuu?! Really?!<page><box>Sachi: Yes, really.<page><box>Sachi: Welcome! Um...<page><box>
197:$60A7	story_and_event_dialogue	Koppa: Oh, right. We can't call you anything if you don't have a name.<page><box>
197:$60CA	story_and_event_dialogue	Koppa: Then how about <quoteOpen>Nfuu<quoteClose>?<page><box>Koppa: That's the sound you've been making.<page><box>Pekeji: Pfft! What a weird name.<page><box>
197:$6112	story_and_event_dialogue	Sachi: I don't think so. It's cute.<page><box>
197:$612C	story_and_event_dialogue	Sachi: Welcome, Nfuu.<page><box>Nfuu: Oh, I'm so moved!!<page><box>Nfuu: I'm so moved that...<page><box>Nfuu: I'm hungry again, fu!!<page><box>
197:$6172	story_and_event_dialogue	Pekeji: Hey! That's my food!!<page><box>Koppa: You're tiny, but you sure can eat...<page><box>
197:$61BA	story_and_event_dialogue	Nfuu: Nfuu! Wait a moment!<page><box>
197:$61CF	story_and_event_dialogue	Koppa: What's wrong?<page><box>Nfuu: I have a favor to ask you two, fu.<page><box>Nfuu: What happened earlier really moved me, fu!<page><box>Nfuu: I never knew anyone could be so kind...<page><box>Nfuu: Sachi is such a wonderful person.<page><box>Nfuu: To me, she's already a goddess, fu.<page><box>Nfuu: So I want to thank Sachi!<page><box>Nfuu: I want to give her a present and make her happy, fu!<page><box>Nfuu: I already know what to give her.<page><box>Nfuu: But...<page><box>Nfuu: it's in a very dangerous place, and I can't go there alone, fu.<page><box>Nfuu: So please...<page><box>Nfuu: escort me there safely, fu.<page><box>
197:$632E	story_and_event_dialogue	Nfuu: I see...<page><box>Nfuu: You won't help me...?<page><box>
197:$6348	story_and_event_dialogue	Nfuu: Never mind...<page><box>Nfuu: It's okay, fu...<page><box>Nfuu: .............<page><box>Nfuu: ..............<page><box>Nfuu: ..............<page><box>
197:$6399	story_and_event_dialogue	Koppa: Hey... He looks completely crushed.<page><box>Koppa: Maybe we should hear him out?<page><box>
197:$63D7	story_and_event_dialogue	Nfuu: What? You'll help me?!<page><box>Nfuu: Nfuu!! Thank you!!<page><box>Nfuu: I'll explain the details later.<page><box>Nfuu: Come back tonight, fu.<page><box>
197:$6427	story_and_event_dialogue	Nfuu: I smell Meat around here...<page><box>
197:$6440	story_and_event_dialogue	Koppa: Whoa! There's a dungeon entrance here?!<page><box>
197:$6463	story_and_event_dialogue	Nfuu: I'm a big eater, so I'm good at sniffing these things out, fu.<page><box>Nfuu: <name>,<page><box>Nfuu: what I want is near Floor 20.<page><box>Nfuu: Please take me that far, fu.<page><box>Nfuu: But if I fall, we'll be thrown out of the dungeon, so be careful, fu.<page><box>Nfuu: Of course, I'll fight with you.<page><box>Nfuu: I can eat Monster Meat and copy that monster's ability, fu.<page><box>Nfuu: Bow Boy Meat teaches me to shoot arrows.<page><box>Nfuu: Impact Boar Meat teaches me to knock enemies back, fu.<page><box>Nfuu: If you want me to learn an ability, throw that Meat at me, fu.<page><box>Nfuu: I can only remember ten abilities, though.<page><box>Nfuu: If I learn more, I'll forget the oldest ones, fu.<page><box>Nfuu: I'll also forget an ability if I eat the same Meat again, fu.<page><box>
197:$6655	story_and_event_dialogue	Nfuu: Shall we go, fu?<page><box>Nfuu: Oh! First, I forgot something important.<page><box>Nfuu: You can't bring any items into this dungeon, fu.<page><box>
197:$66B1	story_and_event_dialogue	Nfuu: Please store or discard your items first, fu.<page><box>Koppa: Got it. We'll go to the warehouse now, so wait here.<page><box>Nfuu: No...<page><box>Nfuu: It's late, and I'm getting sleepy, fu.<page><box>Nfuu: Store your items and come back tomorrow, fu.<page><box>Koppa: ......<page>
197:$6770	story_and_event_dialogue	Nfuu: But <name> isn't carrying anything, so we're all set, fu.<page><box>Nfuu: Shall we go? Nfuu! Let's set out!!<page>
197:$67BF	story_and_event_dialogue	Nfuu: You can't bring any items into this dungeon, fu.<page><box>Nfuu: Please store or discard your items first, fu.<page>
197:$6813	story_and_event_dialogue	Nfuu: Will you come with me, fu?<page>
197:$682C	story_and_event_dialogue	Nfuu: Hooray! I'm so happy, fu! Nfuu! Let's set out!!<page>
197:$684F	story_and_event_dialogue	Nfuu: Never mind...<page><box>Nfuu: It's okay, fu...<page><box>
197:$687F	story_and_event_dialogue	Nfuu: Nfuu! We did it! We finally made it, fu!!<page><box>
197:$689E	story_and_event_dialogue	Koppa: Is what you want really down here?<page><box>
197:$68C3	story_and_event_dialogue	Nfuu: It's over there, fu.<page><box>
197:$68D1	story_and_event_dialogue	Koppa: A flower, this deep underground...?<page><box>Nfuu: Before I was born,<page><box>Nfuu: I had a dream, fu...<page><box>
197:$690C	story_and_event_dialogue	Nfuu: It was an awful dream where the desert kept spreading...<page><box>Nfuu: It spread underground and was about to wither this flower...<page><box>Nfuu: Then I heard the flower's voice, fu.<page><box>Flower: Pick me and take me to someone who loves flowers.<page><box>Flower: Then I shall bloom brightly once more...<page><box>
197:$69E0	story_and_event_dialogue	Koppa: I see...<page><box>Koppa: Come to think of it, I've heard of this.<page><box>Koppa: There's a rare flower that can bloom underground in a dungeon...<page><box>Koppa: Picking it doesn't kill it. It makes new flowers bloom even farther below.<page><box>
197:$6A62	story_and_event_dialogue	Nfuu: I only made it here thanks to you, <name>.<page><box>Nfuu: Thank you so much, <name>!!<page><box>Koppa: All right, let's head back to Tonfan!<page><box>
197:$6AB4	story_and_event_dialogue	Sachi: What a beautiful flower! Is this for me?<page><box>Nfuu: Yes. It's a present, fu.<page><box>Sachi: But wasn't it hard to get?<page><box>Nfuu: Oh, it was nothing, fu.<page><box>Sachi: I'm so happy!<page><box>Sachi: I'll display it in the restaurant! Thank you, Nfuu!!<page><box>
197:$6B43	story_and_event_dialogue	Sachi: Mwah!<page><box>
197:$6B4E	story_and_event_dialogue	Nfuu: Wh-Whoa! I'm so happy, fu!<page><box>
197:$6B6A	story_and_event_dialogue	Pekeji: H-Hey, Sachi. Where's my kiss?<page><box>
197:$6B88	story_and_event_dialogue	Sachi: What are you talking about?! Not you!<page><box>Sachi: You only ever bring me things like Poison Grass!<page><box>
197:$6BC9	story_and_event_dialogue	Sachi: Time to display my flower! La-la-la!<page><box>
197:$6BE4	story_and_event_dialogue	Nfuu: Hooray! I'm head over heels, fu...
197:$6C08	story_and_event_dialogue	Sachi: Wait!<page><box>
197:$6C13	story_and_event_dialogue	Sachi: You two helped Nfuu, didn't you?<page><box>Sachi: It would've been hard for him alone.<page><box>
197:$6C54	story_and_event_dialogue	Sachi: This is just a little thank-you...<page><box>
197:$6C69	story_and_event_dialogue	Sachi: Thank you both. This means so much to me.<page><box>Sachi: See you!<page><box>
197:$6C8F	story_and_event_dialogue	Koppa: <name:00>-<name>!<page><box>Koppa: I'm so happy!<page><box>Koppa: What a time to be alive!<page><box>
197:$6CC3	story_and_event_dialogue	Nfuu: Nfuu! This is the deepest part of the dungeon, fu!!<page><box>Koppa: We did it! Hard work really does pay off!<page><box>
197:$6D0B	story_and_event_dialogue	Nfuu: Ah! There it is, fu!<page><box>
197:$6D1C	story_and_event_dialogue	Koppa: It really was blooming in the depths!<page><box>Nfuu: It's blooming beautifully. What a relief, fu.<page><box>Koppa: Let's leave the flower here this time.<page><box>Koppa: All right, let's head back.<page><box>
197:$6D86	story_and_event_dialogue	Koppa: It really was blooming in the depths!<page><box>Koppa: It's beautiful every time I see it...<page><box>Koppa: Let's leave the flower here this time.<page><box>Koppa: All right, let's head back.<page><box>
197:$6DEC	story_and_event_dialogue	Nfuu: I-I can't go on, fu...<page>
197:$6DFE	story_and_event_dialogue	<box>
197:$6E00	story_and_event_dialogue	Koppa: We'll go with you again.<page><box>Koppa: Don't let it get you down.<page><box><delay:1E>Nfuu: I'm okay, fu. I'll try even harder next time.<page><box>
197:$6E50	story_and_event_dialogue	Nfuu: Please help me again, <name>.<page><box>
197:$6EAD	story_and_event_dialogue	Wanda: Hey! It looks like the town event has finally started!<page><box>
197:$6ED1	story_and_event_dialogue	<box>
197:$6ED3	story_and_event_dialogue	Songa: Really?!<page><box>
197:$6EE0	story_and_event_dialogue	Koppa: What town event?<page><box>
197:$6EFA	story_and_event_dialogue	Wanda: Ilpa was saved, remember?<page><box>Wanda: They're holding it to celebrate.<page><box>Songa: It's basically a festival.<page><box>
197:$6F3B	story_and_event_dialogue	Wanda: Come on, let's go!<page><box>
197:$6F4C	story_and_event_dialogue	Koppa: <name>! Let's go check it out too!<page><box>
197:$6F68	story_and_event_dialogue	Koppa: Look at this crowd!!<page><box>
197:$6F7D	story_and_event_dialogue	Oro: Is everybody fired up?!<page><box>Oro: At last, the Wanado Tournament begins!<page><box>
197:$6FB5	story_and_event_dialogue	Oro: Your host is none other than Oro Gonzalez! Yeah!<page><box>
197:$6FD6	story_and_event_dialogue	Crowd: Woohoo! Yeah!<page><box>
197:$6FE9	story_and_event_dialogue	Oro: Everybody!<page><box>Oro: Are you getting caught up without getting caught?!<page><box>
197:$7008	story_and_event_dialogue	Crowd: YEAH!!<page><box>
